shape,family,problem,method,label,competitor_class,n,mode,time_big_o,storage_big_o,shared_circle_solve_ms,shape_pullback_ms,shape_repay_ms,standalone_shape_pde_ms,batched_problem_shape_ms,full_suite_amortized_ms,timing_scope,relative_l2_vs_generated_q,relative_l2_vs_production_q,relative_l2_vs_continuum,dense_matrix_stored
rounded_square_polygon_surrogate,smoothed_polygon,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.10270799975842237,0.11329201515763998,0.7151670288294554,0.23679864049578708,0.15463224068904918,circle_solve_shared_across_shapes,1.7291165938452043e-14,1.7291165938452043e-14,1.7291165938452043e-14,False
rounded_square_polygon_surrogate,smoothed_polygon,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.10270799975842237,0.11408294085413218,0.7250409107655287,0.2379680227022618,0.1558016228955239,circle_solve_shared_across_shapes,1.4053762859731615e-15,1.4053762859731615e-15,1.4053762859731615e-15,False
rounded_square_polygon_surrogate,smoothed_polygon,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.10270799975842237,0.1127920113503933,0.7061250507831573,0.23594272109524655,0.15377632128850866,circle_solve_shared_across_shapes,1.4354205895824013e-15,1.4354205895824013e-15,1.4354205895824013e-15,False
rounded_square_polygon_surrogate,smoothed_polygon,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.10270799975842237,0.11074997019022703,0.7201239932328463,0.23456905425215763,0.15240265444541973,circle_solve_shared_across_shapes,2.083149453861694e-15,2.083149453861694e-15,2.083149453861694e-15,False
rounded_square_polygon_surrogate,smoothed_polygon,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.10270799975842237,0.11783302761614323,0.7177910301834345,0.24125977749160182,0.15909337768486392,circle_solve_shared_across_shapes,1.639080207615886e-15,1.639080207615886e-15,1.639080207615886e-15,False
rounded_square_polygon_surrogate,smoothed_polygon,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.10270799975842237,0.1170419855043292,0.7039998890832067,0.23992706458860386,0.15776066478186596,circle_solve_shared_across_shapes,0.027343749999999886,0.027343749999999886,0.027343749999999886,False
rounded_square_polygon_surrogate,smoothed_polygon,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.10270799975842237,0.11087500024586916,0.7082080701366067,0.23419237792647135,0.15202597811973345,circle_solve_shared_across_shapes,0.03307424681857609,0.03307424681857609,0.03307424681857609,False
rounded_square_polygon_surrogate,smoothed_polygon,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.10270799975842237,0.11512497439980507,0.7199998944997787,0.2387565958391254,0.1565901960323875,circle_solve_shared_across_shapes,0.0267379679144384,0.0267379679144384,0.0267379679144384,False
rounded_square_polygon_surrogate,smoothed_polygon,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.10270799975842237,0.1152500044554472,0.7193749770522118,0.23885037808213383,0.15668397827539593,circle_solve_shared_across_shapes,0.08090901492009187,0.08090901492009187,0.08090901492009187,False
rounded_square_polygon_surrogate,smoothed_polygon,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.10270799975842237,0.1169170718640089,0.7227500900626183,0.2405886140574391,0.1584222142507012,circle_solve_shared_across_shapes,0.04839429991045447,0.04839429991045447,0.04839429991045447,False
rounded_square_polygon_surrogate,smoothed_polygon,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.10270799975842237,0.11512497439980507,19.374166964553297,1.0160135570913553,0.9338471572846174,circle_solve_shared_across_shapes,2.401596291165737e-13,2.401596291165737e-13,2.401596291165737e-13,False
rounded_square_polygon_surrogate,smoothed_polygon,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.10270799975842237,0.11095893569290638,19.576874910853803,1.020467267759765,0.9383008679530273,circle_solve_shared_across_shapes,3.94525564386969e-14,3.94525564386969e-14,3.94525564386969e-14,False
rounded_square_polygon_surrogate,smoothed_polygon,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.10270799975842237,0.11304102372378111,19.834332051686943,1.0331899829907343,0.9510235831839964,circle_solve_shared_across_shapes,4.0151978868657355e-14,4.0151978868657355e-14,4.0151978868657355e-14,False
rounded_square_polygon_surrogate,smoothed_polygon,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.10270799975842237,0.10950001887977123,19.25129198934883,1.00550318408447,0.9233367842777321,circle_solve_shared_across_shapes,5.2336888650734945e-14,5.2336888650734945e-14,5.2336888650734945e-14,False
rounded_square_polygon_surrogate,smoothed_polygon,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.10270799975842237,0.11362507939338684,19.64141707867384,1.0257115791318938,0.9435451793251559,circle_solve_shared_across_shapes,5.5292435633335495e-14,5.5292435633335495e-14,5.5292435633335495e-14,False
rounded_square_polygon_surrogate,smoothed_polygon,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.10270799975842237,0.11679192539304495,0.7459159241989255,0.24143392511177808,0.15926752530504018,circle_solve_shared_across_shapes,0.001229431689735135,0.001229431689735135,0.001229431689735135,False
rounded_square_polygon_surrogate,smoothed_polygon,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.10270799975842237,0.11300004553049803,0.748666119761765,0.23791463172528893,0.15574823191855103,circle_solve_shared_across_shapes,0.0014640944520837537,0.0014640944520837537,0.0014640944520837537,False
rounded_square_polygon_surrogate,smoothed_polygon,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.10270799975842237,0.11791707947850227,0.7296251133084297,0.24183341398990404,0.15966701418316614,circle_solve_shared_across_shapes,0.00117225990782333,0.00117225990782333,0.00117225990782333,False
rounded_square_polygon_surrogate,smoothed_polygon,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.10270799975842237,0.1129999291151762,0.7534578908234835,0.2381141772881771,0.15594777748143923,circle_solve_shared_across_shapes,0.00342175692762606,0.00342175692762606,0.00342175692762606,False
rounded_square_polygon_surrogate,smoothed_polygon,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.10270799975842237,0.11554197408258915,0.7399169262498617,0.23998609685804695,0.15781969705130905,circle_solve_shared_across_shapes,0.00214378412334958,0.00214378412334958,0.00214378412334958,False
rounded_triangle_polygon_surrogate,smoothed_polygon,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.1029579434543848,0.11308304965496063,0.7152080070227385,0.23683961868907016,0.15447326392556232,circle_solve_shared_across_shapes,1.4591152647197856e-14,1.4591152647197856e-14,1.4591152647197856e-14,False
rounded_triangle_polygon_surrogate,smoothed_polygon,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.1029579434543848,0.11633394751697779,0.7275418611243367,0.24046897306106985,0.158102618297562,circle_solve_shared_across_shapes,1.2509153436745236e-15,1.2509153436745236e-15,1.2509153436745236e-15,False
rounded_triangle_polygon_surrogate,smoothed_polygon,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.1029579434543848,0.11212495155632496,0.7057079346850514,0.23552560499714065,0.1531592502336328,circle_solve_shared_across_shapes,1.2789590545002148e-15,1.2789590545002148e-15,1.2789590545002148e-15,False
rounded_triangle_polygon_surrogate,smoothed_polygon,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.1029579434543848,0.111832981929183,0.7214569486677647,0.23590200968707603,0.1535356549235682,circle_solve_shared_across_shapes,1.928207246065664e-15,1.928207246065664e-15,1.928207246065664e-15,False
rounded_triangle_polygon_surrogate,smoothed_polygon,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.1029579434543848,0.11766701936721802,0.7178749656304717,0.24134371293863904,0.1589773581751312,circle_solve_shared_across_shapes,1.529782396014121e-15,1.529782396014121e-15,1.529782396014121e-15,False
rounded_triangle_polygon_surrogate,smoothed_polygon,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.1029579434543848,0.11508306488394737,0.7022909121587873,0.23821808766418445,0.1558517329006766,circle_solve_shared_across_shapes,0.027343749999999997,0.027343749999999997,0.027343749999999997,False
rounded_triangle_polygon_surrogate,smoothed_polygon,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.1029579434543848,0.11566688772290945,0.7132499013096094,0.23923420909947407,0.15686785433596623,circle_solve_shared_across_shapes,0.033074246818576146,0.033074246818576146,0.033074246818576146,False
rounded_triangle_polygon_surrogate,smoothed_polygon,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.1029579434543848,0.11374999303370714,0.7188748568296432,0.2376315581689899,0.15526520340548206,circle_solve_shared_across_shapes,0.026737967914438464,0.026737967914438464,0.026737967914438464,False
rounded_triangle_polygon_surrogate,smoothed_polygon,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.1029579434543848,0.11520902626216412,0.7195839425548911,0.23905934358481318,0.15669298882130533,circle_solve_shared_across_shapes,0.0809090149200912,0.0809090149200912,0.0809090149200912,False
rounded_triangle_polygon_surrogate,smoothed_polygon,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.1029579434543848,0.11445791460573673,0.7205408765003085,0.23837940049512935,0.1560130457316215,circle_solve_shared_across_shapes,0.048394299910454575,0.048394299910454575,0.048394299910454575,False
rounded_triangle_polygon_surrogate,smoothed_polygon,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.1029579434543848,0.1141249667853117,19.373416900634766,1.0152634931728244,0.9328971384093165,circle_solve_shared_across_shapes,2.540822049987161e-13,2.540822049987161e-13,2.540822049987161e-13,False
rounded_triangle_polygon_surrogate,smoothed_polygon,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.1029579434543848,0.11137500405311584,19.577540922909975,1.021133279815937,0.9387669250524292,circle_solve_shared_across_shapes,3.8142526194946123e-14,3.8142526194946123e-14,3.8142526194946123e-14,False
rounded_triangle_polygon_surrogate,smoothed_polygon,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.1029579434543848,0.11083297431468964,19.832373945973814,1.0312318772776052,0.9488655225140974,circle_solve_shared_across_shapes,3.911042899593314e-14,3.911042899593314e-14,3.911042899593314e-14,False
rounded_triangle_polygon_surrogate,smoothed_polygon,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.1029579434543848,0.10979210492223501,19.251834019087255,1.0060452138228961,0.9236788590593884,circle_solve_shared_across_shapes,5.141038229828393e-14,5.141038229828393e-14,5.141038229828393e-14,False
rounded_triangle_polygon_surrogate,smoothed_polygon,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.1029579434543848,0.10933307930827141,19.637375022284687,1.0216695227427408,0.939303167979233,circle_solve_shared_across_shapes,5.3313019586786076e-14,5.3313019586786076e-14,5.3313019586786076e-14,False
rounded_triangle_polygon_surrogate,smoothed_polygon,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.1029579434543848,0.11233403347432613,0.7417079759761691,0.2372259768890217,0.15485962212551385,circle_solve_shared_across_shapes,0.0012294316897352652,0.0012294316897352652,0.0012294316897352652,False
rounded_triangle_polygon_surrogate,smoothed_polygon,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.1029579434543848,0.11262507177889347,0.7485410897061229,0.2377896016696468,0.15542324690613896,circle_solve_shared_across_shapes,0.001464094452083811,0.001464094452083811,0.001464094452083811,False
rounded_triangle_polygon_surrogate,smoothed_polygon,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.1029579434543848,0.11087500024586916,0.722832977771759,0.23504127845323336,0.15267492368972552,circle_solve_shared_across_shapes,0.0011722599078234047,0.0011722599078234047,0.0011722599078234047,False
rounded_triangle_polygon_surrogate,smoothed_polygon,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.1029579434543848,0.11424999684095383,0.7549579022452235,0.23961418870991716,0.15724783394640934,circle_solve_shared_across_shapes,0.0034217569276254584,0.0034217569276254584,0.0034217569276254584,False
rounded_triangle_polygon_surrogate,smoothed_polygon,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.1029579434543848,0.11250004172325134,0.7371249375864863,0.23719410819467157,0.15482775343116373,circle_solve_shared_across_shapes,0.002143784123349718,0.002143784123349718,0.002143784123349718,False
five_point_star_smooth,smoothed_star_polygon,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.10295899119228125,0.11249992530792952,0.7146259304136038,0.2362575420799355,0.1538903491261105,circle_solve_shared_across_shapes,1.3177495178783064e-14,1.3177495178783064e-14,1.3177495178783064e-14,False
five_point_star_smooth,smoothed_star_polygon,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.10295899119228125,0.11591601651161909,0.7271249778568745,0.2400520897936076,0.1576848968397826,circle_solve_shared_across_shapes,1.1497215518371989e-15,1.1497215518371989e-15,1.1497215518371989e-15,False
five_point_star_smooth,smoothed_star_polygon,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.10295899119228125,0.11083297431468964,0.7044170051813126,0.23423467549340177,0.15186748253957677,circle_solve_shared_across_shapes,1.2023194809573258e-15,1.2023194809573258e-15,1.2023194809573258e-15,False
five_point_star_smooth,smoothed_star_polygon,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.10295899119228125,0.1128750154748559,0.722500029951334,0.23694509097064537,0.15457789801682037,circle_solve_shared_across_shapes,2.335887739121662e-15,2.335887739121662e-15,2.335887739121662e-15,False
